0.001356,200
0.005072,200
0.003951,200
0.005324,200
0.005600,200
0.006465,200
0.001257,200
0.001911,200
0.001344,200
0.001631,200
0.001777,200
0.001107,200
0.001302,200
0.001320,200
0.000985,200
0.000471,200
0.001370,200
0.001160,200
0.000738,200
0.000387,200
0.000565,200
0.000384,200
0.001156,200
0.000949,200
0.000731,200
0.000908,200
0.000884,200
0.001924,200
0.000901,200
0.000925,200
0.001337,200
0.000553,200
0.001460,200
0.001078,200
0.001691,200
0.001490,200
0.000921,200
0.000706,200
0.000999,200
0.001099,200
0.000965,200
0.001283,200
0.000780,200
0.000960,200
0.001657,200
0.001967,200
0.002032,200
0.001571,200
0.002931,200
0.002492,200
0.002544,200
0.002385,200
0.003086,200
0.003124,200
0.000830,200
0.001014,200
0.001773,200
0.001632,200
0.001768,200
0.001749,200
0.000697,200
0.001542,200
0.000974,200
0.002311,200
0.001928,200
0.000959,200
0.001277,200
0.001765,200
0.002121,200
0.000845,200
0.000509,200
0.001040,200
0.001362,200
0.002719,200
0.002754,200
0.002751,200
0.001728,200
0.001774,200
0.003315,200
0.003042,200
0.003071,200
0.001449,200
0.001667,200
0.001980,200
0.000402,200
0.000628,200
0.000676,200
0.000637,200
0.000324,200
0.000599,200
0.001567,200
0.001369,200
0.001794,200
0.001757,200
0.000557,200
0.002189,200
0.000401,200
0.000670,200
0.000892,200
0.001012,200
0.000754,200
0.001184,200
0.001126,200
0.001023,200
0.001100,200
0.000871,200
0.002099,200
0.002812,200
0.001923,200
0.000512,200
0.001004,200
0.000733,200
0.000644,200
0.001166,200
0.001305,200
0.001943,200
0.002035,200
0.000924,200
0.000349,200
0.000783,200
0.000836,200
0.000449,200
0.002309,200
0.001602,200
0.001585,200
0.001448,200
0.001531,200
0.001157,200
0.001564,200
0.000688,200
0.000658,200
0.001728,200
0.002171,200
0.002857,200
0.001797,200
0.001997,200
0.001797,200
0.002091,200
0.002417,200
0.002663,200
0.003037,200
0.003492,200
0.003453,200
0.003880,200
0.001043,200
0.003897,200
0.003949,200
0.004040,200
0.003986,200
0.001998,200
0.002470,200
0.003307,200
0.001836,200
0.002168,200
0.002204,200
0.002716,200
0.003321,200
0.000808,200
0.001481,200
0.001397,200
0.001763,200
0.000755,200
0.001371,200
0.002315,200
0.002761,200
0.001585,200
0.001690,200
0.001778,200
0.001588,200
0.001901,200
0.000974,200
0.000760,200
0.000633,200
0.000589,200
0.000500,200
0.000533,200
0.000607,200
0.001083,200
0.000756,200
0.000388,200
0.001959,200
0.001685,200
0.001927,200
0.002771,200
0.001602,200
0.002003,200
0.002024,200
0.002254,200
0.002714,200
0.003872,200
0.003006,200
0.003835,200
0.000709,200
0.001075,200
0.001219,200
